SA_CodeSANDRE;SA_CodeCAS;SA_Libelle;SA_Statut;SA_Usage_principal;SA_NQECMA;SA_NQEMA;SA_PNEC;SA_DT50;SA_Koc;SA_Gus;SA_Classification;SA_Biocide;SA_RgSiris2018;SA_Solubilite_mgl;SA_HydrolysePH7;SA_DU2015;SA_DU2017;UsageAgricole;Source;MaJ
null;7681-36-1;bisulfate de sodium;;Ajustement pH;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;6915-15-7;acide malique;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;79-21-0;acide peracetique;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;5329-14-6;acide sulfamique;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;2372-82-9;lauryl propylene diamine;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;70693-62-8;pentapotassium bis(peroxymonosulfate) bis(sulfate);;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;68424-95-3;ammonium quaternaire;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;127-65-1;n-sodium-n-chloro-para-toluenesulfonamide;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;85409-23-0;chlorures n-alkyl dimethyl ethyl benzyl ammonium;;Algicide;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;12527-76-3;cuivre du sulfate tribasique;;Algicide;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;55965-84-9;1 iso thiazolinon chloromethyl;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;68391-01-5;composes de l'ion ammonium quaternaire, benzylalkyl en c12-c18 dimethyles, chlorures;;Algicide;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;2372-82-9;n-n bis (3 aminopropyl) dodecylamine;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;68424-85-1;chlorure de benzalkonium;;Algicide;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;538-94-3;chlorure de dioctyldimethyl ammonium;;Désinfectant;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;32426-11-2;chlorure d'octyldecyldimethyl ammonium;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;2372-82-9;dodecyldipropylene triamine;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;8000-41-7;terpineol;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;120-32-1;clorofene;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;91403-50-8;chlorhydrate de poly-imino-imido biguanidine;;Autres biocides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;68424-85-1;chlorure d'alkyl dimethyl benzyl ammonium;;Algicide;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;68424-85-1;chlorure de didecyldimethylbenzylammonium;;Algicide;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;68424-85-1;chlorures n-alkyl dimethyl benzyl ammonium;;Algicide;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;8011-63-0;cuivre du sulfate de cuivre;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;8011-63-0;cuivre du sulfate tetracuivrique et tricalcique;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;71789-22-8;cuivre du tallate de cuivre;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;107-22-2;glyoxal;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;283159-90-0;valiphenal;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;24634-61-5;sorbate de potassium;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;10294-56-1;acide phosphoreux;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;110-44-1;acide sorbique;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;13492-26-7;phosphonate de potassium;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;631-61-8;acetate d'ammonium;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;8002-43-5;lecithine de soja;;Fongicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;7720-78-7;fer sous forme de sulfate de fer;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;64742-55-8;huile de petrole;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;8042-47-5;huile de vaseline;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;8042-47-5;huile minerale paraffinique;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;112-05-0;acide nonanoique;;Herbicides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;526-18-1;parahydroxyphenylsalicylamide;;Indéterminé;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;99-89-8;para isopropyl phenol;;Indéterminé;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;9206-23-56;huile blanche de petrole;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;12057-74-8;phosphure de magnesium;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;115-11-7;polyisobutene;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;8006-64-2;terebenthine;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;67892-35-7;verticillium lecanii (spores);;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;8028-48-6;huile essentielle d'orange douce;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;76703-62-3;gamma-cyhalothrine;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;593-81-7;trimethylamine hydrochloride;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;1344-81-6;polysulfure de calcium;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;11141-17-6;azadirachtine;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;12280-03-4;bore de solubore;;Insecticides;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;112-30-1;decane-1-ol;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;8061-53-8;polymere carboxyl sulfone cationique;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;51542-52-0;sel de potassium de l'hydrazide maleique;;Régulateurs de croissance;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;63148-62-9;dimethyl polysiloxane;;Adjuvant;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;68649-29-6;esters de phosphate d'alcools gras polyoxyalkyles;;Adjuvant;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
null;61827-42-7;ether d'alkyl aryl polyglycol;;Adjuvant;;;;;;;;;;;;;;;Traitement OEB -  Sources : Sandre, AELB, Draaf, Dreal;01/09/2020
7729;;Métolachlore NOA 413173;;Métabolites;;;;;;;;;;;;;;SA mère : S-Métolachlore (hebicide);A. DE BURGHRAVE;15/04/2021
7716;112006-75-4;ASDM;;Métabolites;;;;;;;;;;;;;;SA mère : Nicosulfuron;A. DE BURGHRAVE;20/10/2021
